MATRICULA,NOME,REPROVACOES_DE,REPROVACOES_EM,REPROVACOES_MF,REPROVACOES_GO,NOTA_DE,NOTA_EM,NOTA_MF,NOTA_GO,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
698238,Elano da Silva,1,1,1,3,0.0,0.0,0.0,0.0,0.0,9,4,3,DIFICULDADE
682719,Cristiane Suzy de Souza,0,0,0,0,6.0,5.3,6.4,,1.0,2,3,4,EXATAS
727213,José Jonathan Teze,0,0,1,1,6.1,5.8,0.0,0.0,0.0,4,3,2,DIFICULDADE
361781,Altino Nicolau de Britto Tepurni,0,0,0,0,6.9,6.7,6.4,,1.0,5,5,3,EXATAS
405514,Lino Félix de Fonseca,0,0,0,0,5.1,7.2,5.6,7.3,,4,6,3,EXATAS
462899,Cícero Inácio de Pascoal,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,2,6,DIFICULDADE
758626,Josiel Glaza,0,0,0,0,6.1,4.9,4.7,,1.0,4,5,5,EXATAS
948921,Cléber Ismael Schneider de Alcântara,0,0,0,0,6.3,6.6,5.5,,1.0,9,5,1,EXATAS
268987,Luciano Álvaro Nha,0,0,0,0,5.2,4.8,5.8,6.3,1.0,0,3,6,EXATAS
911780,Lígia Aymencle de Ferreira Ekrirnson,1,1,3,1,0.0,0.0,0.0,0.0,1.0,8,2,6,DIFICULDADE
116766,Velma Rangel,0,0,0,0,6.9,6.6,5.7,6.1,0.0,5,5,1,EXATAS
791456,Mário Ali de Pereira Espada Gades,0,0,0,0,6.3,6.7,5.4,5.8,1.0,2,4,6,EXATAS
686762,Otávio Davi de Rezende Frias,0,0,0,0,5.4,5.2,4.9,5.7,,5,3,5,DIFICULDADE
498936,Kevin da Silva de Rezende,0,0,0,0,6.5,6.2,5.0,,0.0,2,3,5,EXATAS
776246,Laura de Pacheco,0,0,0,0,5.6,6.7,6.7,5.1,1.0,3,2,4,HUMANAS
807756,Ivete de Linhares da Silva Apier,0,0,0,0,6.9,6.5,5.3,6.0,1.0,2,5,2,EXATAS
696588,Chico Nilton Rosolaer Naves,0,0,0,0,7.1,7.0,5.0,6.5,,10,4,4,EXATAS
645216,Mel Nair de Barbosa,0,0,0,0,6.2,5.7,5.1,4.3,1.0,5,5,3,EXATAS
895682,Lucas Paim,0,0,0,0,6.7,6.8,5.0,4.8,1.0,4,2,3,EXATAS
784479,Osvaldo Shizakeke,0,0,0,0,7.4,7.0,6.6,,1.0,17,3,5,MUITO_BOM
818775,Fabíola Leila de Barbosa,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,3,4,DIFICULDADE
832418,Alessandre Kim Herrera,0,0,0,0,5.2,5.8,6.4,,1.0,3,0,4,EXATAS
113932,Natália Yolanda Roboul Gomes,0,0,0,0,5.5,6.0,4.8,4.9,1.0,5,4,3,DIFICULDADE
797286,Magali Mayara de Santo Antônio dos Santos,1,1,1,1,0.0,0.0,0.0,0.0,0.0,4,0,4,DIFICULDADE
543341,Patrícia de Azevedo,0,0,0,0,5.1,5.4,4.5,4.7,1.0,2,4,3,DIFICULDADE
120041,Matilde Nnado,0,0,0,0,6.0,6.2,7.5,6.1,0.0,3,1,6,HUMANAS
904726,Zeca Tomáz Rosier de Angola Jardim,0,0,0,0,6.7,6.4,5.8,5.2,0.0,3,0,8,EXATAS
700098,Ariana Pires de Barbosa,3,1,1,1,0.0,0.0,0.0,0.0,0.0,9,5,3,DIFICULDADE
387834,Mara Yaov,0,0,0,0,5.7,5.9,5.5,5.1,0.0,3,2,4,DIFICULDADE
463676,Wilson Birne Dreiolman,1,3,3,3,0.0,0.0,0.0,,1.0,5,0,8,DIFICULDADE
117279,Maria Núbia Prolçu,0,0,0,0,6.5,5.9,6.6,5.3,0.0,8,4,2,EXATAS
664807,Marielle Nulceisuman,0,0,0,0,6.6,6.2,4.7,,,4,0,2,EXATAS
882587,Altino Hércules Cuniz Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,0,3,DIFICULDADE
136830,Wellington do Maranhão Onzern,0,0,0,0,6.5,6.3,7.7,,,7,5,2,HUMANAS
885800,Otto de Santo Antônio Neto,0,0,0,0,5.7,6.4,5.0,5.4,0.0,5,5,3,EXATAS
926269,Severino Filipe Feapi,1,1,3,1,0.0,0.0,0.0,0.0,1.0,12,5,4,DIFICULDADE
733926,Cláudia Soraya Pimsza Nitsubune,1,3,1,1,0.0,0.0,0.0,,1.0,3,5,3,DIFICULDADE
104208,Orlando Mike de Ferraz Zaze,0,0,0,0,6.8,5.5,5.1,6.2,1.0,7,2,6,EXATAS
412164,Liane Raiane Earnman de Lins,0,0,0,0,6.1,6.6,5.7,,0.0,3,4,3,EXATAS
803357,Bárbara Igoefrirn,0,0,0,0,5.6,6.1,5.9,4.5,1.0,4,3,3,DIFICULDADE
769242,Nelson Ismael Ageuzsen Oeson,0,0,0,0,6.1,6.0,5.5,5.6,1.0,3,2,3,EXATAS
829244,Isabela da Gama dos Santos,0,0,0,0,7.2,7.2,7.8,7.0,0.0,10,7,1,MUITO_BOM
758685,Isac Ayan,0,0,0,0,6.6,6.7,5.1,6.1,1.0,3,2,6,EXATAS
502082,Mirela Tina dos Santos de Pereira,0,0,0,0,6.7,6.7,6.7,5.7,1.0,5,4,6,HUMANAS
465299,Marilúcia Gilmara Mornfreoer Nime,0,0,0,0,7.1,7.0,5.8,,1.0,4,3,4,EXATAS
872882,Albina Margarete de Godoy,0,0,0,0,6.0,5.8,7.3,,1.0,2,2,4,HUMANAS
167961,Manuela Luzia de Cardozo,0,0,0,0,6.3,6.2,5.0,5.4,,4,5,2,EXATAS
574107,Evelyn de Barbosa Eopiov,0,0,0,0,7.0,5.9,5.1,4.7,,4,4,2,EXATAS
261346,Maurício Baou Dede,0,0,0,0,7.1,5.9,5.6,,1.0,2,5,2,EXATAS
428954,Selena Anna dos Santos de Espanha,1,1,3,1,0.0,0.0,0.0,0.0,0.0,7,5,5,DIFICULDADE
256645,Leonara Guerra,0,0,0,0,5.7,4.8,5.1,5.3,1.0,2,5,3,EXATAS
740863,Victor Ozeu,1,1,1,1,0.0,0.0,0.0,0.0,1.0,2,0,5,DIFICULDADE
689924,Karina da Silva,3,1,1,1,0.0,0.0,0.0,0.0,,15,5,4,DIFICULDADE
533397,Kauê da Serra Ioernov Terceiro,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,3,4,DIFICULDADE
355820,Guiomar Camila Nunes,0,0,0,0,6.2,5.8,5.2,5.2,1.0,2,0,5,EXATAS
713338,Melissa de Paula,3,1,1,1,0.0,0.0,0.0,0.0,,5,0,4,DIFICULDADE
641492,Eliomar da Silva,0,0,0,0,6.6,6.0,4.9,,0.0,15,2,3,EXATAS
295223,Eliane Anne de Oliveira Ounson,0,0,1,1,5.9,4.3,0.0,0.0,,11,7,3,DIFICULDADE
849772,Alexandre Victor da Silva de Siqueira Júnior,0,0,0,0,4.6,4.3,6.0,5.4,0.0,9,6,3,EXATAS
370202,Sebastião Sanches,0,0,0,0,7.5,7.8,9.5,7.8,0.0,4,0,3,MUITO_BOM
653402,Carla de Leite da Cruz,0,0,0,0,6.7,6.8,5.7,,1.0,3,0,3,MUITO_BOM
516888,Sandra de Abreu dos Santos,1,1,1,1,0.0,0.0,0.0,,1.0,3,3,6,DIFICULDADE
105605,Isaías de Miranda da Mata,0,0,0,0,6.4,6.6,6.2,5.5,1.0,3,2,7,EXATAS
563436,Arthur Tezornvic de Arruda da Silva Júnior,1,1,1,1,0.0,0.0,0.0,0.0,0.0,2,0,3,DIFICULDADE
588110,Nicolas Táles de Oliveira,0,0,0,0,5.5,6.1,4.9,5.1,,5,4,3,EXATAS
879849,Juan da Silva de Vieira,0,0,0,0,6.4,5.9,6.9,5.8,,2,4,3,HUMANAS
676801,Bóris Rosatto da Silva,0,0,0,0,6.1,5.5,6.9,5.8,0.0,5,5,3,HUMANAS
854327,Leonardo Castelo,0,0,0,0,6.8,6.2,7.3,6.7,,11,6,2,HUMANAS
861333,Marielle Márcia Duque,0,0,0,0,7.0,6.8,5.9,6.3,0.0,5,2,3,EXATAS
129410,Eva Zulmira de Uchôa Apumtrecy,0,0,0,0,6.8,6.7,5.4,,,4,5,3,EXATAS
598529,Alex Raí de Álvares,0,0,0,0,6.4,6.7,5.7,5.5,,4,4,3,EXATAS
104434,Eunice Bevea de Souza,0,0,0,0,6.9,6.5,5.6,6.1,,3,2,5,EXATAS
867012,Margarida Suzanne da Silva Tristão,0,0,0,0,7.0,6.8,6.3,6.4,,2,0,4,EXATAS
302397,Violeta da Lira,1,1,3,1,0.0,0.0,0.0,,1.0,3,0,4,DIFICULDADE
792839,Suzy Imiman de Lacerda,0,0,0,0,4.6,5.1,5.4,4.6,1.0,2,2,6,EXATAS
269742,Bernadete Naves Pycufimasov,3,3,1,1,0.0,0.0,0.0,,,9,4,6,DIFICULDADE
932292,Ney Jack Ifornson de Souza,0,0,0,0,6.3,6.3,6.4,4.7,0.0,4,5,3,EXATAS
681552,Bartolomeu Mário de Souza Ugyazzyrnman,0,0,0,0,7.1,6.8,6.2,6.0,0.0,4,5,2,EXATAS
471053,Jonathas da Gama de Farias Gomes,0,0,0,0,6.4,6.5,4.8,5.8,1.0,3,2,5,DIFICULDADE
339389,Evelyn Beatriz Kihonuyo,0,0,0,0,6.1,6.8,5.4,,,2,2,3,EXATAS
392400,Taís Tagu Jiyson,0,0,1,1,6.2,6.7,0.0,,1.0,4,2,6,DIFICULDADE
783550,Marcos Guyson de Borges Neto,0,0,0,0,6.2,6.0,5.7,5.5,1.0,7,4,3,EXATAS
988773,Itamar Fred da Rocha,0,0,0,0,5.4,5.9,5.0,4.9,,5,0,3,EXATAS
800517,Mara Tatiana Quoa,0,0,0,0,7.1,7.2,5.6,,1.0,2,2,2,EXATAS
626462,Lisa Gomes de Mello,0,0,0,0,6.7,6.4,5.2,5.4,0.0,3,0,3,EXATAS
863293,Jonathan Negrão de Alves Niaz,1,1,1,3,0.0,0.0,0.0,0.0,0.0,10,7,3,DIFICULDADE
972263,Vitória Tainá dos Santos da Silva,0,0,0,0,6.3,7.0,7.0,,1.0,9,4,2,MUITO_BOM
467643,Artur Humberto Aplanbaman Osanidlun de Alcântara,0,0,0,0,6.6,6.8,6.5,,1.0,16,2,4,EXATAS
890989,Elisângela Yoze dos Santos,0,0,0,0,5.4,5.3,5.0,5.2,1.0,2,3,3,DIFICULDADE
217757,Suzy Schneider da Silva,0,0,0,0,7.2,7.0,6.6,,,2,5,3,HUMANAS
447033,Eric Plusaler,0,0,0,0,6.1,6.2,5.7,4.7,0.0,16,5,2,DIFICULDADE
893167,Osório da Costa de Simões Shimuwo,0,0,0,0,5.8,6.1,5.4,5.2,1.0,5,3,6,EXATAS
582923,Simão Marinho,1,3,3,3,0.0,0.0,0.0,0.0,1.0,6,2,3,DIFICULDADE
350091,Anakin Quirino de Drummond,0,0,0,0,4.9,4.9,5.3,5.5,0.0,5,2,6,EXATAS
671730,Viviane Wilma Jardim da Silva,3,3,1,1,0.0,0.0,0.0,0.0,0.0,2,0,6,DIFICULDADE
655128,Denis Lalavyman de Magalhães,0,0,0,0,6.2,5.8,6.5,5.9,,4,3,5,DIFICULDADE
596787,Jonas Enyuov de Barbosa Fivuer,0,0,0,0,7.7,7.9,7.9,8.1,,4,5,3,HUMANAS
589903,Artur Walter Pires,0,0,0,0,7.0,7.5,7.7,7.0,1.0,4,4,2,HUMANAS
401660,Roger Riuiã,0,0,0,0,5.0,5.4,4.6,4.7,0.0,2,0,6,DIFICULDADE
475989,Sebastião de Cerqueira Izpya,0,0,0,0,6.1,7.1,5.5,,1.0,5,5,3,EXATAS
642925,Leni Ana Portugal,0,0,0,0,6.6,7.3,5.9,5.3,0.0,5,3,5,EXATAS
254042,Diana Emwi,0,0,0,0,8.0,8.7,9.9,,0.0,14,6,2,EXCELENTE
729920,Denise de Lacerda Pires,0,0,0,0,5.3,5.3,6.4,4.6,0.0,7,4,3,EXATAS
448184,Soraya Ariel Ganeli Medezosu,0,0,0,0,7.3,6.8,6.2,,1.0,5,5,1,EXATAS
732088,Jussara de Rezende Dias,0,0,0,0,6.1,6.8,6.3,,,2,2,3,EXATAS
818964,José Nokabu,0,0,0,0,7.3,7.3,5.2,,,5,4,6,EXATAS
917754,Valéria Diana dos Santos,0,0,0,0,6.7,6.8,5.3,6.2,0.0,4,4,5,EXATAS
294127,Israel Martinho de Vasconcelos da Mata,0,0,0,0,5.9,5.7,5.2,5.8,,2,3,3,EXATAS
106778,Vinícius Décio de Gusmão,0,0,0,0,6.5,6.4,5.8,,1.0,2,5,3,EXATAS
547697,Célia da Silva,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFICULDADE
937476,Olga Angélica Buho,0,0,0,0,6.6,6.6,6.5,,1.0,4,4,3,EXATAS
857139,Robert dos Santos de Peres,0,0,0,0,6.2,6.4,6.5,5.9,0.0,2,2,4,DIFICULDADE
953542,Antônio Herrera,0,0,0,0,6.6,7.0,7.0,6.6,,6,5,2,MUITO_BOM
176332,Daniel Nonoz Terceiro,3,1,1,3,0.0,0.0,0.0,,1.0,4,1,6,DIFICULDADE
710545,Otto Espryvic Júnior,0,0,0,0,6.8,6.5,5.7,5.4,1.0,2,0,4,EXATAS
330981,Wagner Tokemimo da Conceição,0,0,0,0,5.9,6.5,5.6,4.2,0.0,4,4,3,EXATAS
171795,Isaiane Roseli Jiko Tazo,0,0,0,0,5.7,5.3,5.5,6.6,0.0,5,2,6,EXATAS
641078,Elisângela Sílvia de Rezende,0,0,0,0,7.4,7.0,7.0,7.1,0.0,17,6,2,HUMANAS
785457,Eleriane Vanessa de Álvares,0,0,0,0,5.3,4.7,5.9,5.8,1.0,6,3,5,EXATAS
587481,Wanda Camila Krakinigri dos Santos,0,0,0,0,7.2,7.3,6.9,6.5,0.0,3,5,4,MUITO_BOM
443248,Humberto Juan Ilgeal Júnior,0,0,0,0,5.9,6.0,5.3,6.3,1.0,2,3,3,EXATAS
355232,Rodrigo de Gonçalves,0,0,0,0,6.8,5.7,5.2,6.5,1.0,1,3,8,EXATAS
520863,Itamara de Barbosa,0,0,0,0,6.7,5.9,5.4,5.4,1.0,3,3,5,EXATAS
130572,Luigi Yugiko Franco,0,0,0,0,7.0,7.2,5.3,6.4,,4,2,6,EXATAS
739191,Nayara de Mendonça Oydre,0,0,0,0,7.2,7.1,7.4,6.6,0.0,12,2,3,MUITO_BOM
288528,Olga Fabiana da Silva,1,3,1,1,0.0,0.0,0.0,0.0,1.0,2,4,3,DIFICULDADE
267122,Frederico Iugri de Espanha Durebry,0,0,0,0,6.3,6.9,6.1,5.7,1.0,3,5,4,DIFICULDADE
255067,Jonathas Ismael de Paiva da Silva Dias,0,0,0,0,7.5,6.5,6.0,6.6,0.0,7,0,3,EXATAS
933257,Wagner Jacinto de Vasconcelos Terceiro,0,0,0,0,6.4,7.0,5.4,4.9,,4,2,6,DIFICULDADE
663097,Orlando Sebastião Detha,0,0,0,0,7.8,8.0,6.9,7.6,0.0,14,5,1,MUITO_BOM
854632,Álvaro Matheus Moivic,3,1,1,1,0.0,0.0,0.0,0.0,1.0,5,0,8,DIFICULDADE
485581,Tainara Engusão da Silva,0,0,0,0,6.8,7.0,4.8,5.8,1.0,3,5,6,DIFICULDADE
570950,Márcia Velma de Castro,0,0,0,0,7.4,8.0,7.0,,0.0,10,5,2,HUMANAS
757440,Silvair de Bueno,0,0,3,1,6.1,4.5,0.0,0.0,,4,3,2,DIFICULDADE
533219,Adriana Mirian da Silva,0,0,0,0,6.7,5.7,5.7,5.7,0.0,2,2,4,EXATAS
755201,Mirian de Santo Antônio,0,0,0,0,6.6,7.1,6.2,,,2,2,6,EXATAS
834589,Ingrid de Alencar Plyvuman,0,0,0,0,7.0,7.0,7.1,6.5,0.0,14,2,6,HUMANAS
133188,Ana Kogi Oarnisi,0,0,0,0,6.6,5.5,6.4,6.8,0.0,2,3,6,EXATAS
700271,Reinaldo de Magalhães,0,0,0,0,5.4,4.7,5.7,5.0,,3,2,7,DIFICULDADE
875114,Gilberto Osvaldo do Nascimento,0,0,0,0,7.7,8.3,8.9,7.5,1.0,13,6,3,EXCELENTE
188198,Tainá Gilmara de Souza,0,0,0,0,6.3,6.8,6.8,6.5,,9,0,2,HUMANAS
505078,Demilson de Alvim,0,0,0,0,6.6,6.8,7.5,6.1,,4,5,1,MUITO_BOM
126763,Elisa Izas,0,0,0,0,5.2,6.8,5.9,6.7,1.0,12,2,6,DIFICULDADE
331542,Nilo Edinaldo Aody de Oliveira,0,0,0,0,5.2,4.8,6.6,5.1,1.0,5,5,2,DIFICULDADE
214047,Cícera Moreno,0,0,0,0,7.2,7.2,5.8,,1.0,2,0,4,EXATAS
299502,Eduarda Jebemlas Terceiro,0,0,0,0,4.8,5.1,5.1,4.9,1.0,2,1,7,EXATAS
351764,Leila Melanie de Iglesias,0,0,0,0,6.6,6.9,7.2,6.9,0.0,10,6,2,MUITO_BOM
280595,Vera Envial,1,1,1,3,0.0,0.0,0.0,0.0,1.0,2,4,5,DIFICULDADE
488684,Fabrício Ninee Martinez de Moreira,1,1,1,1,0.0,0.0,0.0,0.0,,7,2,7,DIFICULDADE
268951,Walter Fred da Silva do Rio,0,0,0,0,6.3,6.7,5.9,4.9,1.0,0,0,4,EXATAS
780176,Edu Caio Renyilson de Fernandes,0,0,0,0,6.7,5.9,4.8,5.4,0.0,3,6,3,DIFICULDADE
861314,Viviane de Pereira Omtoimão,0,0,1,3,7.0,5.7,0.0,0.0,1.0,3,1,6,DIFICULDADE
716617,Marielle da Silva,0,0,0,0,5.2,4.6,4.9,4.5,,2,5,3,DIFICULDADE
802179,Selena Dina Evenvic Câmara das Neves,0,0,0,0,7.2,6.5,6.5,,1.0,4,2,4,EXATAS
745179,Israel da Silva de Siqueira,0,0,0,0,5.8,6.3,5.3,5.7,1.0,6,4,3,EXATAS
445610,Sandro Edu Truorn Aidinov,0,0,0,0,6.5,6.3,5.8,,,8,5,1,EXATAS
603057,Marina Gutierrez,0,0,0,0,6.0,6.4,5.0,,0.0,3,4,3,DIFICULDADE
992212,Cícero Cavalcante de Fonseca,1,3,1,1,0.0,0.0,0.0,0.0,1.0,5,2,3,DIFICULDADE
318673,Adriana de Sampaio,3,1,1,1,0.0,0.0,0.0,0.0,,11,2,6,DIFICULDADE
849048,Rafaela Gutierrez de Madureira Ernfaote,0,0,0,0,6.4,5.5,6.4,5.9,0.0,4,5,1,EXATAS
196253,Tábata de Queiroz,0,0,0,0,6.2,5.5,5.9,6.4,1.0,2,0,4,EXATAS
311883,Eleonora da Silva,0,0,0,0,5.5,4.4,5.6,5.0,1.0,0,2,6,DIFICULDADE
764939,André de Pacheco do Amazonas,1,1,1,3,0.0,0.0,0.0,,1.0,9,0,3,DIFICULDADE
704454,Áureo Bralai,0,0,0,0,6.8,7.7,7.4,6.9,,4,2,2,HUMANAS
962295,Wilson Cavalcante Duzyov,3,1,1,1,0.0,0.0,0.0,0.0,1.0,2,5,5,DIFICULDADE
329722,Caio Plínio de Diniz Pashi,0,0,0,0,7.5,7.5,7.9,5.8,0.0,20,7,1,EXCELENTE
915724,Eliomar Beatriz de Pereira,3,3,1,1,0.0,0.0,0.0,0.0,1.0,3,5,6,DIFICULDADE
250091,Josiane Roseli Rangel,0,0,0,0,5.5,5.6,4.9,5.1,1.0,1,2,4,DIFICULDADE
323480,Davi Edson Pinto Bideru,0,0,0,0,6.9,7.3,7.3,6.2,1.0,3,2,4,HUMANAS
851578,Rafael Hamilton Rodrigues Neto,0,0,0,0,6.3,6.0,6.1,,0.0,3,0,3,DIFICULDADE
360449,Aurélio Marcelo do Paraná,0,0,0,0,5.3,5.2,5.9,4.4,1.0,2,3,4,DIFICULDADE
725194,Sâmia Aparecida Alavic de Souza,0,0,0,0,7.5,7.1,6.9,7.3,1.0,5,2,4,HUMANAS
874638,Leonara Cliaman Câmara,0,0,0,0,6.4,6.2,4.9,4.8,1.0,3,0,5,EXATAS
212955,Maria Vlulyles Mercado,0,0,0,0,7.2,8.1,9.6,7.5,0.0,15,5,2,EXCELENTE
688609,Alessandre Nicolas de Soares,0,0,0,0,6.2,5.3,5.9,4.5,1.0,3,2,2,EXATAS
415546,Barnabé da Silva Ornopason,0,0,0,0,6.8,6.6,6.2,5.3,1.0,3,2,4,EXATAS
355143,Walderice de Vasconcelos Yogi Fearndeoan,0,0,0,0,6.9,6.5,6.5,6.3,1.0,4,4,3,MUITO_BOM
235013,Jair Nathan dos Pinhais,3,3,1,1,0.0,0.0,0.0,0.0,0.0,2,5,3,DIFICULDADE
137537,Demilson Braztte da Conceição,0,0,0,0,6.1,6.7,6.1,5.7,0.0,2,3,3,EXATAS
930492,Isaiane Quiorn de Alencar Nadilo,0,0,0,0,6.9,6.4,7.1,6.5,0.0,10,4,2,HUMANAS
588946,Madalena de Gusmões,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFICULDADE
931195,Joaquim Rivaldo Buarque,0,0,3,1,6.0,5.2,0.0,0.0,1.0,2,1,6,DIFICULDADE
787566,Gabrielle Lígia dos Santos Gomes,0,0,0,0,5.4,4.8,5.4,4.7,1.0,5,1,6,DIFICULDADE
422041,Maria Jussara de Brito Anean Feyenu,0,0,0,0,6.3,6.2,6.3,,,2,0,4,EXATAS
900201,Suzanne Raquel da Graça,0,0,0,0,6.2,5.5,7.7,4.7,0.0,5,5,3,HUMANAS
173534,Vívian Bianca de Machado Leklomo,0,0,0,0,6.5,6.9,5.2,4.6,1.0,5,0,3,EXATAS
848571,Marilúcia Dara de Souza Bosu,0,0,0,0,7.0,6.8,8.3,,1.0,6,2,3,HUMANAS
460689,Tábata Tatiane de Gimenes Dapru,0,0,0,0,4.8,4.6,6.9,5.6,1.0,3,3,4,HUMANAS
964901,Regina Eloá dos Santos Eimulpeman Yche,0,0,0,0,6.5,5.5,5.4,,0.0,9,2,6,EXATAS
250582,Ísis de Brandão Rukago Aiman,0,0,0,0,6.5,6.8,7.8,5.1,0.0,5,5,2,DIFICULDADE
419439,Mara de Oliveira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,4,DIFICULDADE
907198,Marina Sara Rangel,1,3,1,1,0.0,0.0,0.0,0.0,1.0,3,2,6,DIFICULDADE
673173,Silvair da Conceição de Oliveira,0,0,0,0,5.2,4.1,5.5,4.6,,3,0,3,DIFICULDADE
530924,Osório Quirino Lavem,1,1,3,3,0.0,0.0,0.0,0.0,1.0,7,2,6,DIFICULDADE
901821,Caio Xerxes Ximenes,0,0,0,0,6.0,6.7,5.9,5.2,1.0,12,5,6,EXATAS
987435,Laila de Sobral Taruhozu Sadiflazson,1,1,1,1,0.0,0.0,0.0,,,3,3,5,DIFICULDADE
544334,Zilda Zulmira Ymal,0,0,0,0,6.6,5.7,5.2,5.6,1.0,1,2,5,EXATAS
509704,Fátima Milene da Nóbrega Vaz de Godoy,0,0,0,0,6.7,7.1,5.7,5.2,0.0,2,4,2,EXATAS
710579,Magali Guiomar Arncham,0,0,0,0,5.5,6.4,7.0,,1.0,1,2,7,DIFICULDADE
519966,Dante Fabiano Prates,0,0,0,0,5.4,6.1,5.2,5.1,1.0,1,3,6,DIFICULDADE
660497,Marciano Baltazar Altulman Júnior,0,0,0,0,6.5,6.9,5.3,,0.0,2,1,6,EXATAS
133622,Tábata Gono,0,0,0,0,7.1,7.1,6.9,5.7,1.0,4,3,5,HUMANAS
194511,Suzy Meda de Borges,0,0,0,0,4.9,4.9,5.3,4.5,0.0,2,3,3,DIFICULDADE
652978,Wellington Negrão do Espírito Santo,3,1,1,1,0.0,0.0,0.0,0.0,1.0,3,5,3,DIFICULDADE
508866,Mário Edinaldo de Oliveira,0,0,0,0,6.8,6.7,6.8,5.7,1.0,3,4,4,DIFICULDADE
963849,Cármen Nair de Pereira,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,0,6,DIFICULDADE
486497,Nivaldo de Gusmão Yduo,0,0,0,0,7.4,7.7,8.9,,,8,5,3,EXCELENTE
615829,Helder Avelino de Abreu,0,0,0,0,6.9,7.2,7.1,,1.0,3,3,5,HUMANAS
236124,Matheus Haseaman,0,0,0,0,5.7,5.9,4.6,5.8,1.0,1,5,3,EXATAS
442286,Max de Ayres,0,0,0,0,5.2,5.7,6.2,,1.0,3,4,4,DIFICULDADE
208233,Solange Himu Branco Gutierrez,1,3,1,3,0.0,0.0,0.0,0.0,0.0,2,1,6,DIFICULDADE
500431,Dara Léia Lemdigi dos Santos,0,0,0,0,6.3,5.5,5.7,4.9,0.0,3,4,4,EXATAS
776227,Simone Laís da Gama,0,0,0,0,6.7,5.1,7.7,5.0,,9,5,2,HUMANAS
750635,Adriana Gabrielle Nahon Pinhão,0,0,1,1,5.4,4.9,0.0,0.0,1.0,3,0,8,DIFICULDADE
630141,Melanie Poliana de Bueno,0,0,0,0,6.7,7.2,6.2,6.0,0.0,10,3,3,EXATAS
588751,Susan Duque,0,0,0,0,5.7,6.0,5.3,4.5,0.0,5,1,3,DIFICULDADE
564874,Flávia do Piauí,0,0,0,0,5.9,5.2,6.0,5.1,,7,3,3,EXATAS
395659,Rosana de Barbosa,0,0,0,0,7.5,7.5,8.8,6.9,,11,7,2,EXCELENTE
639068,Luzinete de Parreira,1,1,3,3,0.0,0.0,0.0,,1.0,4,3,3,DIFICULDADE
536720,Cristiano Celso de Souza,0,0,0,0,5.5,5.3,5.6,,1.0,3,4,3,DIFICULDADE
886836,Cleberson Gomes,0,0,0,0,6.2,5.3,6.0,,1.0,3,6,3,DIFICULDADE
271633,Fabiana Josilda Zanoyu de Leite,0,0,0,0,6.2,6.6,6.4,5.2,1.0,2,0,3,EXATAS
187782,Marina de Souza,0,0,0,0,6.4,5.8,5.3,,0.0,3,2,6,DIFICULDADE
436273,Tina Inaman,3,3,1,1,0.0,0.0,0.0,,,4,4,3,DIFICULDADE
654918,Bella de Chaves,0,0,0,0,7.1,7.2,5.0,,0.0,5,4,1,EXATAS
987099,Angélica Mel Faiteson Vaz,0,0,0,0,5.3,5.8,5.9,,1.0,3,2,5,DIFICULDADE
900589,Cármen Odapo,0,0,0,0,6.4,6.8,5.0,5.6,0.0,9,3,1,EXATAS
660472,Adônis Etalfreov Galilson,0,0,0,0,5.5,6.0,5.6,4.4,1.0,2,5,4,DIFICULDADE
618636,Jaqueline de Barbosa Isusen,0,0,0,0,6.6,7.1,7.6,6.6,1.0,11,5,3,HUMANAS
304339,Vinícius Albino de Oliveira Sheivosan,0,0,0,0,6.8,7.0,4.6,6.6,0.0,3,4,4,EXATAS
884554,Cecília Maria Trevisan,0,0,0,0,5.9,6.4,5.6,,,9,5,3,EXATAS
446088,Nicole Caroline de Pereira,1,3,1,1,0.0,0.0,0.0,,1.0,3,5,2,DIFICULDADE
534639,Hilton Rodrigo da Silva Aleto,0,0,0,0,5.8,5.9,5.4,5.8,1.0,4,1,6,EXATAS
438992,Moacyr Sílvio dos Santos de Freitas Rangel,0,0,0,0,6.5,6.5,5.0,5.6,0.0,5,5,3,EXATAS
244391,Décio Ieson,0,0,0,0,5.4,5.0,5.8,5.1,1.0,3,2,5,EXATAS
767479,Anderson Saulo de Teixeira Seoer,0,0,0,0,7.8,8.5,9.1,,0.0,10,7,2,HUMANAS
770139,Marciane de Iglesias,0,0,0,0,6.5,4.7,5.5,5.5,1.0,4,5,3,EXATAS
811697,Arthur Baltazar Valente Facla Gomes,0,0,0,0,5.9,6.3,7.4,5.1,1.0,12,2,2,HUMANAS
389296,Eunice de Souza,0,0,0,0,7.1,6.5,7.6,,0.0,5,5,3,MUITO_BOM
853795,Hércules Nicolas de Mendonça Aplaymson Toro,0,0,0,0,6.6,6.8,5.3,4.5,,3,2,5,EXATAS
